H1	L1	V1
4.974064783098476e-18	1.42719516694891e-18	-7.529217347607918e-19
5.024948429618608e-18	1.4200667772850743e-18	-7.494269750932204e-19
4.998041384389408e-18	1.4146632497667711e-18	-7.384740900162706e-19
4.942821999564816e-18	1.420112855757063e-18	-7.345303310072241e-19
4.9672690985246e-18	1.4050420247698768e-18	-7.303615010365709e-19
5.038519417093277e-18	1.4064713016701372e-18	-7.084281172615881e-19
5.015139453351409e-18	1.4077365413593124e-18	-6.908070606040428e-19
4.9467394323580825e-18	1.3946123648714314e-18	-6.801252116476208e-19
4.9779981845469724e-18	1.40275104468211e-18	-6.729076219675578e-19
5.042019934203751e-18	1.3994259836117208e-18	-6.630804015776461e-19
5.0271000880631074e-18	1.3916910789630526e-18	-6.620778988827711e-19
4.970154857187721e-18	1.397204505255036e-18	-6.72628568295957e-19
4.972950265843297e-18	1.3847145214164175e-18	-6.710528525662025e-19
5.046273802971597e-18	1.3816062274417823e-18	-6.75968951353095e-19
5.0499254012610525e-18	1.3865680058670983e-18	-6.855242321140628e-19
4.9743683268481454e-18	1.3738027698513364e-18	-6.74047683737338e-19
4.982981648974085e-18	1.37879741646532e-18	-6.646331813349974e-19
5.053166546510119e-18	1.379771961597285e-18	-6.68924331267845e-19
5.054884129033082e-18	1.3657599287188107e-18	-6.498471580375185e-19
4.999446591766792e-18	1.3750182713823377e-18	-6.270325640004842e-19
4.984819142689049e-18	1.3669735737325912e-18	-6.198748128717899e-19
5.050740959967258e-18	1.3556519716726859e-18	-6.098008981884224e-19
5.0783494828091854e-18	1.3653738055325236e-18	-6.043244082105564e-19
5.008221086171008e-18	1.3521117940538486e-18	-5.969982391146286e-19
4.989885177452122e-18	1.3541766147822369e-18	-6.00810645138157e-19
5.060762555561474e-18	1.3610228885894169e-18	-6.077590121003526e-19
5.08267785710672e-18	1.3450038180059205e-18	-5.980997935444317e-19
5.030016378509768e-18	1.352115111109965e-18	-6.116063198470922e-19
5.001154651995579e-18	1.3476968883529842e-18	-6.147080127003293e-19
5.05253495786427e-18	1.3338958935538858e-18	-6.012908032364279e-19
5.101314352472307e-18	1.3436693954439599e-18	-5.96323480842378e-19
5.048455714774839e-18	1.3333957116983778e-18	-5.757073112006396e-19
5.002248393023454e-18	1.3294750175842436e-18	-5.6255179305773e-19
5.0622400569184394e-18	1.3405962653141205e-18	-5.43261931101542e-19
5.104876349090294e-18	1.3264595865579034e-18	-5.330725673188379e-19
5.060694186393761e-18	1.3278112363212358e-18	-5.2982191869526205e-19
5.0216664671863594e-18	1.3304198044137799e-18	-5.13822243635722e-19
5.056783176182164e-18	1.3119345753277678e-18	-5.1057155585958e-19
5.1148717478883156e-18	1.3200239799508994e-18	-5.139669232114946e-19
5.085741766176952e-18	1.3162444858280971e-18	-5.314208807857458e-19
5.022337859405232e-18	1.305824130858453e-18	-5.277168246289156e-19
5.062405052891422e-18	1.3207759812781936e-18	-5.226125199691036e-19
5.127333403447705e-18	1.3078452732770107e-18	-5.257661204477473e-19
5.094166706226028e-18	1.303921421473477e-18	-5.0875940153081e-19
5.0418102873639396e-18	1.3128723041733791e-18	-5.031502071539349e-19
5.0651821907172205e-18	1.2923597344748672e-18	-4.746630690548361e-19
5.1259686673511e-18	1.2966186136180116e-18	-4.542633220652672e-19
5.1207267357529645e-18	1.2990841836293269e-18	-4.537887707724532e-19
5.051024903341939e-18	1.2849718652502612e-18	-4.3198085335702183e-19
5.063393498145337e-18	1.297529829363694e-18	-4.232113128101595e-19
5.1399062918876485e-18	1.2916223230764287e-18	-4.205458852226115e-19
5.127483642830025e-18	1.2828067808457955e-18	-4.239757588085132e-19
5.0673918422018395e-18	1.2906605091652008e-18	-4.218497033133411e-19
5.074166644394323e-18	1.2758276082592992e-18	-4.158274506443269e-19
5.133810756756372e-18	1.2745095724353987e-18	-4.235278880383507e-19
5.1489945694882254e-18	1.2795698118488998e-18	-4.1200306532775473e-19
5.085040258849178e-18	1.265559858831965e-18	-3.938623163022322e-19
5.069902431642989e-18	1.274409886403826e-18	-3.834070307554017e-19
5.146551323400059e-18	1.2749814869801169e-18	-3.6441212378356013e-19
5.1606232050385406e-18	1.2619076282379435e-18	-3.3329266596249467e-19
5.095463987065082e-18	1.2699292456609369e-18	-3.1984858921801807e-19
5.0855921106204026e-18	1.2591908686140106e-18	-3.065695568178637e-19
5.1428800961949725e-18	1.2507817180361143e-18	-2.867315762700793e-19
5.170089739158506e-18	1.2599732890806035e-18	-2.8052102207229743e-19
5.120472556085077e-18	1.2486556892544859e-18	-2.6471366778363894e-19
5.084390451678358e-18	1.2524907804946928e-18	-2.6710630626779875e-19
5.145502920981492e-18	1.2563890983418971e-18	-2.713386876248695e-19
5.187788645256926e-18	1.2416519628564227e-18	-2.611230145065642e-19
5.129890287994969e-18	1.2475411214863508e-18	-2.577929710724573e-19
5.097425233052748e-18	1.2427969301308294e-18	-2.392683218321251e-19
5.149860925204716e-18	1.2317773533269063e-18	-2.227763353730852e-19
5.190518916722614e-18	1.2391317794030358e-18	-2.0886652423006766e-19
5.15417964134054e-18	1.2309998899956271e-18	-1.7444981841923685e-19
5.105751559892577e-18	1.2298851529145196e-18	-1.5099107789506766e-19
5.1455814360379795e-18	1.237631998036059e-18	-1.3435875650908418e-19
5.206963067250537e-18	1.224620997055464e-18	-1.1100615716508751e-19
5.166711056304555e-18	1.225656203765508e-18	-1.0131127407961841e-19
5.1135366028367485e-18	1.2252749511676362e-18	-1.0015174581865349e-19
5.155705391263887e-18	1.21145928020948e-18	-9.00723080180572e-20
5.206948930413233e-18	1.2174266222559131e-18	-8.486041256856294e-20
5.184205537659974e-18	1.2139697226852405e-18	-8.835384455822396e-20
5.1331338625941e-18	1.210188977746867e-18	-7.642523717612125e-20
5.148798364529574e-18	1.216974087810757e-18	-5.888991258645897e-20
5.2173313610119514e-18	1.2050253280375072e-18	-3.5770624629096e-20
5.204576082762255e-18	1.2053413849788692e-18	-1.5673560914323765e-20
5.136891636504396e-18	1.2060895354746549e-18	6.036756603018288e-21
5.159046893903357e-18	1.1925406462492716e-18	3.0104423969752066e-20
5.221863835481969e-18	1.1977907024112184e-18	4.6804160936201317e-20
5.211759585953545e-18	1.195232571743415e-18	7.547249690125568e-20
5.160147976649727e-18	1.18863396816077e-18	8.582337746816473e-20
5.159016134616325e-18	1.1966548413469562e-18	9.152980817517038e-20
5.222660800053836e-18	1.1876352810955334e-18	1.0724057803820098e-19
5.234316151405191e-18	1.1864372315017362e-18	1.0805516239505812e-19
5.167671378435577e-18	1.1878549070510275e-18	1.108639897949643e-19
5.164833867493871e-18	1.1726251354076905e-18	1.120116321688849e-19
5.2306990452386414e-18	1.1774419541496255e-18	1.1874786027594223e-19
5.239098365628132e-18	1.1755057320438523e-18	1.40415691511424e-19
5.188795121776707e-18	1.167997460968517e-18	1.5488759562724246e-19
5.171653597204576e-18	1.177964424896052e-18	1.713680950343494e-19
5.224389875413587e-18	1.1688965443345394e-18	1.9515053079678851e-19
5.2599889158033115e-18	1.1640740314178626e-18	2.1595043850887553e-19
5.202349051762419e-18	1.1689552655806247e-18	2.361411875019753e-19
5.171509761239017e-18	1.1537649013396236e-18	2.5921851613704427e-19
5.2365151359818994e-18	1.1554156674942163e-18	2.6625160251437824e-19
5.26404455312246e-18	1.1595678187338731e-18	2.616217878686705e-19
5.216903601309704e-18	1.1473740045016359e-18	2.68271332987542e-19
5.1890257523795835e-18	1.1557947723979493e-18	2.596605288886393e-19
5.227034048591095e-18	1.1516305679578876e-18	2.599962450104346e-19
5.275687032250703e-18	1.1419087462867803e-18	2.7380998088468286e-19
5.2397037474104016e-18	1.1504175210317536e-18	2.828294475656425e-19
5.1868615540162976e-18	1.1362079899394663e-18	3.0353946506254486e-19
5.235515422647402e-18	1.133385845987513e-18	3.192686682811685e-19
5.286613966403368e-18	1.1404337501165207e-18	3.466908740970392e-19
5.24611688605778e-18	1.1273119025117376e-18	3.6724243354726365e-19
5.2062752145839455e-18	1.134241106400387e-18	3.7099975088548367e-19
5.2347028715365e-18	1.1331055209820108e-18	3.960661977573463e-19
5.285077026547394e-18	1.120914002565549e-18	4.0698295291032646e-19
5.271228269973468e-18	1.128644389375432e-18	3.980667012208445e-19
5.2120259269620606e-18	1.1177022417527186e-18	3.998014151202037e-19
5.234540713567889e-18	1.1120490951959375e-18	4.040097091411656e-19
5.299085044262125e-18	1.1200516478746507e-18	4.0870620813423224e-19
5.2774514092934656e-18	1.1070274984067327e-18	3.974578104702556e-19
5.226842037560852e-18	1.1114116530526187e-18	4.0737404494159146e-19
5.2411152252686726e-18	1.114932242453495e-18	4.381430626965136e-19
5.2927037692062675e-18	1.0997317853854264e-18	4.394597272585139e-19
5.298766288377427e-18	1.1066962477089123e-18	4.5608656858287855e-19
5.242275012511362e-18	1.0986250610704135e-18	4.785319213933278e-19
5.235966890643843e-18	1.087126043219364e-18	4.918900698549832e-19
5.3046733431761806e-18	1.099957125282282e-18	5.079540316424574e-19
5.3091188429835674e-18	1.0892053411946091e-18	5.129095145773482e-19
5.249552063949857e-18	1.0854311773981072e-18	5.240540181603176e-19
5.2497025441998074e-18	1.0950228540907706e-18	5.238137690770077e-19
5.3015352466437e-18	1.0804475448263206e-18	5.168736042105511e-19
5.318609533872969e-18	1.0820478080378458e-18	5.222380176148625e-19
5.272798842020399e-18	1.08207433707089e-18	5.241705408440206e-19
5.245614791911104e-18	1.0658726002680363e-18	5.23423673185584e-19
5.304675008029182e-18	1.0730556836022522e-18	5.325392835973405e-19
5.3352011984615435e-18	1.0708659981481978e-18	5.550200322324378e-19
5.277326746889436e-18	1.0623636654512059e-18	5.691415815204703e-19
5.259595836298591e-18	1.0709195622168115e-18	5.847083091247347e-19
5.3082955014566636e-18	1.0603147810071356e-18	6.060380373823804e-19
5.334633390129116e-18	1.0563620143841979e-18	6.210272931016621e-19
5.302816641439e-18	1.0609035248612192e-18	6.428071261252134e-19
5.26305983540472e-18	1.0445624562979854e-18	6.485585036407821e-19
5.303101787250889e-18	1.0480646670242064e-18	6.411638709914788e-19
5.353795417587566e-18	1.0493712541526649e-18	6.423643704841792e-19
5.3098774904090106e-18	1.0387649318919172e-18	6.438670258956874e-19
5.270021054737848e-18	1.047252928618124e-18	6.320450445400697e-19
5.311776293093008e-18	1.0391068743119612e-18	6.326415075488784e-19
5.3511571579221115e-18	1.03274159737935e-18	6.581413263060469e-19
5.328034462765997e-18	1.037114809772088e-18	6.654473141237396e-19
5.285273768611875e-18	1.0216415862201178e-18	6.776022922896711e-19
5.303229359566094e-18	1.023936949012037e-18	7.038960058319151e-19
5.3626215396600026e-18	1.027159376301923e-18	7.2324997897909325e-19
5.3431687345925524e-18	1.0143856103656592e-18	7.352167850032823e-19
5.286499818506786e-18	1.02100717971875e-18	7.5092107220931515e-19
5.3145175940926676e-18	1.0176800446272987e-18	7.686860208789762e-19
5.363153997037306e-18	1.0072519518602522e-18	7.575177132007738e-19
5.352008136968922e-18	1.0118280359109166e-18	7.496323159351973e-19
5.308653922611641e-18	1.0008786873854244e-18	7.510859570664893e-19
5.3076626857792435e-18	9.972681619833408e-19	7.458346324781122e-19
5.367631961020151e-18	1.0023332145761487e-18	7.456621599482226e-19
5.37237986913842e-18	9.915357901194451e-19	7.453080114865068e-19
5.31096898573426e-18	9.940497766380452e-19	7.638620521653373e-19
5.315218963043866e-18	9.93221957294342e-19	7.897427899302421e-19
5.371211816952482e-18	9.824861914130036e-19	8.022499159647798e-19
5.3758993079577086e-18	9.852396560127115e-19	8.202822996390509e-19
5.333062761600596e-18	9.763846584333423e-19	8.371315616353075e-19
5.317298326500097e-18	9.707248787139927e-19	8.457516098866162e-19
5.367137625470272e-18	9.76553637271042e-19	8.51710232944426e-19
5.3969642362288e-18	9.659274087391178e-19	8.532287659542586e-19
5.340304477322103e-18	9.661069042405251e-19	8.388088263366068e-19
5.319860471490248e-18	9.69600317068386e-19	8.27320573589242e-19
5.378593859661111e-18	9.554334754326906e-19	8.311895782905011e-19
5.3967489973669925e-18	9.575306580051343e-19	8.229519736319068e-19
5.3563654519880766e-18	9.531135027652028e-19	8.316330514083651e-19
5.332208679487814e-18	9.419968274352506e-19	8.408075124966909e-19
5.368490885000656e-18	9.502411381380105e-19	8.403289602078634e-19
5.411855310486036e-18	9.411270266076787e-19	8.601437674620845e-19
5.374268245597697e-18	9.372098325283395e-19	8.694193961774164e-19
5.3304821757777446e-18	9.418162292203335e-19	8.810491217888805e-19
5.376633314247596e-18	9.279250586774735e-19	8.898320395362282e-19
5.417109744510783e-18	9.2997351678729e-19	8.929281084524723e-19
5.383263292147088e-18	9.275623601969928e-19	8.97280087164132e-19
5.3484456703895206e-18	9.13593739584992e-19	8.766322730770462e-19
5.371745983710014e-18	9.202356478795419e-19	8.629866683578154e-19
5.421507344577774e-18	9.143168787010958e-19	8.543857991734814e-19
5.404551846476199e-18	9.065105542516314e-19	8.411337367909332e-19
5.349717396883398e-18	9.135329393715983e-19	8.38815675531189e-19
5.3760760423957035e-18	9.020146802018658e-19	8.421477564518579e-19
5.429291840626582e-18	8.980315714251398e-19	8.496707763960848e-19
5.4107463819406636e-18	8.984486869004674e-19	8.513097317508294e-19
5.368077860602571e-18	8.844884697466942e-19	8.647167698180509e-19
5.376484489678312e-18	8.901996194619038e-19	8.72923933661549e-19
5.427203916061368e-18	8.857412354243726e-19	8.793209509168006e-19
5.432226257608018e-18	8.750693333102442e-19	8.867592016362562e-19
5.375438348864672e-18	8.837560704799465e-19	8.725377015029796e-19
5.375430887727225e-18	8.718561940632257e-19	8.632693583975506e-19
5.4375497521238406e-18	8.65883368498889e-19	8.424748273005026e-19
5.438015984050456e-18	8.701551242141666e-19	8.289768144700464e-19
5.388377862257665e-18	8.551498492961213e-19	8.154640158890894e-19
5.383944095483849e-18	8.576497930233995e-19	8.022632880589779e-19
5.431747110023593e-18	8.573381545826819e-19	8.071866688925139e-19
5.453826418263505e-18	8.441485420121554e-19	8.003178655668656e-19
5.404258872794031e-18	8.514118697932798e-19	8.061858756220214e-19
5.381995797535113e-18	8.42981637460815e-19	8.133863431162809e-19
5.439390048393389e-18	8.333155997593755e-19	8.196874219488528e-19
5.461369339976369e-18	8.39238152947349e-19	8.280011780547112e-19
5.416003524212009e-18	8.253672093134594e-19	8.129811585175453e-19
5.394717846428734e-18	8.228524200857844e-19	8.052647888851177e-19
5.4350626654933284e-18	8.260921314060589e-19	8.003398060991653e-19
5.4707387580564604e-18	8.1250941659766625e-19	7.76281806211995e-19
5.433848584823181e-18	8.165185920233298e-19	7.639094497930211e-19
5.3949525459710174e-18	8.133366306104123e-19	7.4732879007642e-19
5.4386352405506094e-18	8.002325142020498e-19	7.291504034549195e-19
5.480648088209503e-18	8.040860407349059e-19	7.307628193131142e-19
5.4446736048834545e-18	7.949398363486237e-19	7.300312481480798e-19
5.4075040941229515e-18	7.893535554884003e-19	7.22205172671787e-19
5.437959884096517e-18	7.934513399031423e-19	7.149500644703986e-19
5.4843890576306685e-18	7.796921213730329e-19	7.322464886656142e-19
5.463448331646467e-18	7.803121968354867e-19	7.430761395051662e-19
5.412943213462626e-18	7.810361856957765e-19	7.331341401374891e-19
5.4397418733353115e-18	7.654002570103169e-19	7.453441874685293e-19
5.495681157997965e-18	7.681651649225173e-19	7.381737140223234e-19
5.47246418762487e-18	7.636919035723117e-19	6.987258163129929e-19
5.426121168296909e-18	7.5314835661408575e-19	6.834985226839367e-19
5.4432432411686395e-18	7.584301232185893e-19	6.653334523470532e-19
5.493590482647323e-18	7.480662042327587e-19	6.412677982026947e-19
5.491884445370492e-18	7.424919883339026e-19	6.421283389017071e-19
5.436597016092945e-18	7.459939800209626e-19	6.36984823431244e-19
5.441339238441984e-18	7.33103111801127e-19	6.3925461035545485e-19
5.5047360984618286e-18	7.320245274034254e-19	6.45935222466446e-19
5.501605741901877e-18	7.29649870489677e-19	6.438963695143738e-19
5.448650537532195e-18	7.178655169192834e-19	6.573258992879833e-19
5.4491951146263e-18	7.20895782415335e-19	6.572090597317759e-19
5.500993151664971e-18	7.132814831348507e-19	6.469920954921585e-19
5.5164492271730205e-18	7.065224099034961e-19	6.392388681727596e-19
5.465279870751748e-18	7.095352438245409e-19	6.205781048820438e-19
5.4479944821236255e-18	6.967836826542897e-19	5.963978622106168e-19
5.508174238660446e-18	6.9474916689486005e-19	5.704881001554862e-19
5.5284327376060765e-18	6.937018069108372e-19	5.566995790898211e-19
5.4761765161573405e-18	6.814214697295696e-19	5.454323392709111e-19
5.4586809994160836e-18	6.834701325366597e-19	5.505972324105172e-19
5.5062481947321446e-18	6.780291258379057e-19	5.525060852945645e-19
5.538426956493376e-18	6.685186729697796e-19	5.439121842169082e-19
5.4957899062117815e-18	6.69922552996712e-19	5.494958286356796e-19
5.4581584653510814e-18	6.615038361009118e-19	5.518566759093956e-19
5.510891462739392e-18	6.566255195747945e-19	5.619803288691026e-19
5.550078044048208e-18	6.561218341377796e-19	5.512392838487023e-19
5.5051477111335e-18	6.450698554693225e-19	5.360477462589461e-19
5.473156183911589e-18	6.43557007428904e-19	5.242356378413418e-19
5.509364835161126e-18	6.407753421216999e-19	4.947004843108258e-19
5.554727980138025e-18	6.29909439021634e-19	4.740752336602603e-19
5.528290584860071e-18	6.335573833715721e-19	4.552817484466513e-19
5.476661466163543e-18	6.244547622406442e-19	4.421480749673164e-19
5.5109500329656675e-18	6.164732559291654e-19	4.357032339442359e-19
5.567453793729396e-18	6.205538977608752e-19	4.366633471116713e-19
5.537723606564205e-18	6.057835215906103e-19	4.2715156280372217e-19
5.48938635993378e-18	6.045804454628711e-19	4.239947543182028e-19
5.5140738043716415e-18	6.035091558086196e-19	4.3100318421213545e-19
5.567602584053554e-18	5.891098501571645e-19	4.2577262072981225e-19
5.557654576209536e-18	5.9428122650189e-19	4.2594171132577684e-19
5.501494680920079e-18	5.846938113903749e-19	4.106824182250881e-19
5.511698776203605e-18	5.750137436608108e-19	3.884465521559417e-19
5.57801929866949e-18	5.813024636304268e-19	3.6205129517213656e-19
5.569935664042725e-18	5.668046878886954e-19	3.3054428611289905e-19
5.5130588906626725e-18	5.639774508686869e-19	3.1902630987642664e-19
